"Event ID","Report Number","Officer Badge ID","Officer Dispatched DateTime","Officer Cleared DateTime","Street","City","State","Zip Code","Call Type","Clearance Code","Category"
"2400095380","","8420      ","2024-11-11 14:58:53","2024-11-11 15:12:32","1511 BENVENUE RD","ROCKY MOUNT","NC","","LARCENY IN PROGRESS / JO","E   ","LARCENY IN PROGRESS / JO"
"2400095381","","8408      ","2024-11-11 15:02:55","2024-11-11 15:13:33","112 N MORING AVE","ROCKY MOUNT","NC","","ALARM BURGLARY","Q5  ","ALARM BURGLARY"
"2400095382","","6425      ","2024-11-11 15:05:31","2024-11-11 15:13:16","1100-BLK N WESLEYAN BLVD","ROCKY MOUNT","NC","","TRAFFIC STOP","B   ","TRAFFIC STOP"
"2400095383","","2886      ","2024-11-11 15:13:40","2024-11-11 15:26:20","PENDER ST","ROCKY MOUNT","NC","","CARELESS / RECKLESS DRIVING","C   ","CARELESS / RECKLESS DRIVING"
"2400095384","2024007975","6351      ","2024-11-11 15:13:16","2024-11-11 15:49:32","318 AMBLER AVE","ROCKY MOUNT","NC","","SHOTS FIRED / HEARD","A   ","SHOTS FIRED / HEARD"
"2400095384","2024007975","8498      ","2024-11-11 15:13:16","2024-11-11 15:49:32","318 AMBLER AVE","ROCKY MOUNT","NC","","SHOTS FIRED / HEARD","A   ","SHOTS FIRED / HEARD"
"2400095384","2024007975","8259      ","2024-11-11 15:13:15","2024-11-11 15:24:12","318 AMBLER AVE","ROCKY MOUNT","NC","","SHOTS FIRED / HEARD","A   ","SHOTS FIRED / HEARD"
"2400095385","","7975      ","2024-11-11 15:19:12","2024-11-11 15:54:51","ROCKY MOUNT HIGH","ROCKY MOUNT","NC","","DIRECTED PATROL","C   ","DIRECTED PATROL"
"2400095386","2024007977","6923      ","2024-11-11 15:23:42","2024-11-11 17:00:52","1376 NORTHRIDGE DR","ROCKY MOUNT","NC","","DOMESTIC VIOLENCE","A   ","DOMESTIC VIOLENCE"
"2400095386","2024007977","8420      ","2024-11-11 15:23:42","2024-11-11 16:13:56","1376 NORTHRIDGE DR","ROCKY MOUNT","NC","","DOMESTIC VIOLENCE","A   ","DOMESTIC VIOLENCE"
"2400095388","","7432      ","2024-11-11 15:37:06","2024-11-11 15:46:37","2000 ROSEWOOD AVE","ROCKY MOUNT","NC","","REQUEST CALLBACK","C   ","REQUEST CALLBACK"
"2400095389","","6913      ","2024-11-11 15:28:58","2024-11-11 15:36:48","1525 BRANCH ST","ROCKY MOUNT","NC","","PERSON WITH WEAPON       S224","E   ","PERSON WITH WEAPON       S224"
"2400095389","","8408      ","2024-11-11 15:28:45","2024-11-11 15:38:11","1525 BRANCH ST","ROCKY MOUNT","NC","","PERSON WITH WEAPON       S224","E   ","PERSON WITH WEAPON       S224"
"2400095389","","7854      ","2024-11-11 15:28:58","2024-11-11 15:36:48","1525 BRANCH ST","ROCKY MOUNT","NC","","PERSON WITH WEAPON       S224","E   ","PERSON WITH WEAPON       S224"
"2400095389","","8259      ","2024-11-11 15:28:45","2024-11-11 15:38:39","1525 BRANCH ST","ROCKY MOUNT","NC","","PERSON WITH WEAPON       S224","E   ","PERSON WITH WEAPON       S224"
"2400095390","2024007976","7799      ","2024-11-11 15:32:32","2024-11-11 16:05:00","550 N WESLEYAN BLVD","ROCKY MOUNT","NC","","ACCIDENT INJURY","A   ","ACCIDENT INJURY"
"2400095390","2024007976","8271      ","2024-11-11 15:32:03","2024-11-11 15:45:07","550 N WESLEYAN BLVD","ROCKY MOUNT","NC","","ACCIDENT INJURY","A   ","ACCIDENT INJURY"
"2400095390","2024007976","8344      ","2024-11-11 15:32:55","2024-11-11 15:36:10","550 N WESLEYAN BLVD","ROCKY MOUNT","NC","","ACCIDENT INJURY","A   ","ACCIDENT INJURY"
"2400095392","","8412      ","2024-11-11 15:35:20","2024-11-11 16:15:17","1511 BENVENUE RD","ROCKY MOUNT","NC","","LARCENY IN PROGRESS / JO","D   ","LARCENY IN PROGRESS / JO"
"2400095392","","7170      ","2024-11-11 15:35:20","2024-11-11 15:35:56","1511 BENVENUE RD","ROCKY MOUNT","NC","","LARCENY IN PROGRESS / JO","D   ","LARCENY IN PROGRESS / JO"
"2400095392","","8344      ","2024-11-11 15:36:10","2024-11-11 16:04:32","1511 BENVENUE RD","ROCKY MOUNT","NC","","LARCENY IN PROGRESS / JO","D   ","LARCENY IN PROGRESS / JO"
"2400095392","","8535      ","2024-11-11 15:35:20","2024-11-11 15:35:56","1511 BENVENUE RD","ROCKY MOUNT","NC","","LARCENY IN PROGRESS / JO","D   ","LARCENY IN PROGRESS / JO"
"2400095393","","8408      ","2024-11-11 15:38:18","2024-11-11 16:17:13","1100 STOKES ST","ROCKY MOUNT","NC","","SUSPICIOUS EVENT / PACKAGE","C   ","SUSPICIOUS EVENT / PACKAGE"
"2400095393","","7170      ","2024-11-11 15:38:03","2024-11-11 16:17:57","1100 STOKES ST","ROCKY MOUNT","NC","","SUSPICIOUS EVENT / PACKAGE","C   ","SUSPICIOUS EVENT / PACKAGE"
"2400095393","","7432      ","2024-11-11 15:46:41","2024-11-11 16:00:12","1100 STOKES ST","ROCKY MOUNT","NC","","SUSPICIOUS EVENT / PACKAGE","C   ","SUSPICIOUS EVENT / PACKAGE"
"2400095393","","8535      ","2024-11-11 15:38:03","2024-11-11 16:17:57","1100 STOKES ST","ROCKY MOUNT","NC","","SUSPICIOUS EVENT / PACKAGE","C   ","SUSPICIOUS EVENT / PACKAGE"
"2400095394","","6913      ","2024-11-11 15:37:53","2024-11-11 16:07:30","4583 LILY WALK","ROCKY MOUNT","NC","","WARRANT SERVICE","E   ","WARRANT SERVICE"
"2400095394","","7854      ","2024-11-11 15:37:53","2024-11-11 16:07:30","4583 LILY WALK","ROCKY MOUNT","NC","","WARRANT SERVICE","E   ","WARRANT SERVICE"
"2400095395","","8128      ","2024-11-11 15:42:43","2024-11-11 18:08:20","1400 BETHLEHEM RD","ROCKY MOUNT","NC","","SCHOOL EVENT","C   ","SCHOOL EVENT"
"2400095400","","8259      ","2024-11-11 15:56:07","2024-11-11 16:15:40","1200-BLK CLARK ST","ROCKY MOUNT","NC","","SUSPICIOUS PERSON","C   ","SUSPICIOUS PERSON"
"2400095400","","6351      ","2024-11-11 15:56:07","2024-11-11 16:15:54","1200-BLK CLARK ST","ROCKY MOUNT","NC","","SUSPICIOUS PERSON","C   ","SUSPICIOUS PERSON"
"2400095400","","8498      ","2024-11-11 15:56:07","2024-11-11 16:15:54","1200-BLK CLARK ST","ROCKY MOUNT","NC","","SUSPICIOUS PERSON","C   ","SUSPICIOUS PERSON"
"2400095401","","7975      ","2024-11-11 16:04:48","2024-11-11 16:17:34","1551 N WESLEYAN BLVD","ROCKY MOUNT","NC","","LARCENY IN PROGRESS / JO","B   ","LARCENY IN PROGRESS / JO"
"2400095401","","7432      ","2024-11-11 16:01:31","2024-11-11 16:05:21","1551 N WESLEYAN BLVD","ROCKY MOUNT","NC","","LARCENY IN PROGRESS / JO","B   ","LARCENY IN PROGRESS / JO"
"2400095401","","7799      ","2024-11-11 16:05:05","2024-11-11 16:17:36","1551 N WESLEYAN BLVD","ROCKY MOUNT","NC","","LARCENY IN PROGRESS / JO","B   ","LARCENY IN PROGRESS / JO"
"2400095401","","8271      ","2024-11-11 16:01:31","2024-11-11 16:18:09","1551 N WESLEYAN BLVD","ROCKY MOUNT","NC","","LARCENY IN PROGRESS / JO","B   ","LARCENY IN PROGRESS / JO"
"2400095403","","6913      ","2024-11-11 16:08:03","2024-11-11 17:30:41","4724 GARDENIA CIR","ROCKY MOUNT","NC","","WARRANT SERVICE","B   ","WARRANT SERVICE"
"2400095403","","7854      ","2024-11-11 16:08:03","2024-11-11 17:30:41","4724 GARDENIA CIR","ROCKY MOUNT","NC","","WARRANT SERVICE","B   ","WARRANT SERVICE"
"2400095404","","8412      ","2024-11-11 16:19:13","2024-11-11 16:30:26","857 GREYSON RD","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","I   ","DOMESTIC DISTURBANCE"
"2400095404","","8420      ","2024-11-11 16:19:14","2024-11-11 16:27:09","857 GREYSON RD","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","I   ","DOMESTIC DISTURBANCE"
"2400095406","2024007978","8271      ","2024-11-11 16:23:56","2024-11-11 16:53:07","1100 N WESLEYAN BLVD","ROCKY MOUNT","NC","","ACCIDENT PROPERTY DAMAGE","P   ","ACCIDENT PROPERTY DAMAGE"
"2400095406","2024007978","8420      ","2024-11-11 16:29:19","2024-11-11 16:30:58","1100 N WESLEYAN BLVD","ROCKY MOUNT","NC","","ACCIDENT PROPERTY DAMAGE","P   ","ACCIDENT PROPERTY DAMAGE"
"2400095407","","8259      ","2024-11-11 16:30:37","2024-11-11 16:32:07","330 S CHURCH ST","ROCKY MOUNT","NC","","FOUND/LOST PROPERTY","C   ","FOUND/LOST PROPERTY"
"2400095408","","7170      ","2024-11-11 16:31:16","2024-11-11 16:43:49","330 S CHURCH ST","ROCKY MOUNT","NC","","POLICE SERVICE","C   ","POLICE SERVICE"
"2400095408","","8535      ","2024-11-11 16:31:16","2024-11-11 16:43:49","330 S CHURCH ST","ROCKY MOUNT","NC","","POLICE SERVICE","C   ","POLICE SERVICE"
"2400095411","","8420      ","2024-11-11 16:37:54","2024-11-11 17:00:19","204 EAGLESMERE TRL","ROCKY MOUNT","NC","","ASSIST EMS","C   ","ASSIST EMS"
"2400095412","2024007979","8412      ","2024-11-11 16:40:46","2024-11-11 17:47:29","SUTTERS CREEK BLVD/N WESLEYAN BLVD","ROCKY MOUNT","NC","","ACCIDENT PROPERTY DAMAGE","O   ","ACCIDENT PROPERTY DAMAGE"
"2400095414","2024007980","8408      ","2024-11-11 16:49:21","2024-11-11 18:29:48","1425 HILLSDALE DR/FOUNTAIN ST","ROCKY MOUNT","NC","","MISSING / FOUND PERSON","A   ","MISSING / FOUND PERSON"
"2400095414","2024007980","6351      ","2024-11-11 16:48:37","2024-11-11 17:26:51","1425 HILLSDALE DR/FOUNTAIN ST","ROCKY MOUNT","NC","","MISSING / FOUND PERSON","A   ","MISSING / FOUND PERSON"
"2400095414","2024007980","7432      ","2024-11-11 16:47:44","2024-11-11 18:29:30","1425 HILLSDALE DR/FOUNTAIN ST","ROCKY MOUNT","NC","","MISSING / FOUND PERSON","A   ","MISSING / FOUND PERSON"
"2400095414","2024007980","8498      ","2024-11-11 16:48:37","2024-11-11 17:26:51","1425 HILLSDALE DR/FOUNTAIN ST","ROCKY MOUNT","NC","","MISSING / FOUND PERSON","A   ","MISSING / FOUND PERSON"
"2400095415","","8535      ","2024-11-11 16:50:14","2024-11-11 16:58:50","111 CHARITY CT","ROCKY MOUNT","NC","","POLICE SERVICE","C   ","POLICE SERVICE"
"2400095415","","7170      ","2024-11-11 16:50:14","2024-11-11 16:58:50","111 CHARITY CT","ROCKY MOUNT","NC","","POLICE SERVICE","C   ","POLICE SERVICE"
"2400095416","","7799      ","2024-11-11 16:59:25","2024-11-11 17:24:13","160 S WINSTEAD AVE","ROCKY MOUNT","NC","","LARCENY REPORT","C   ","LARCENY REPORT"
"2400095416","","8271      ","2024-11-11 16:56:42","2024-11-11 16:59:41","160 S WINSTEAD AVE","ROCKY MOUNT","NC","","LARCENY REPORT","C   ","LARCENY REPORT"
"2400095417","","8259      ","2024-11-11 16:55:51","2024-11-11 17:09:04","1124-Q WILLIFORD ST","ROCKY MOUNT","NC","","ASSIST EMS","H   ","ASSIST EMS"
"2400095418","","8420      ","2024-11-11 17:08:03","2024-11-11 17:12:22","1599 BENVENUE RD/GOLDROCK RD","ROCKY MOUNT","NC","","PANHANDLING/SOLICITING","C   ","PANHANDLING/SOLICITING"
"2400095420","","2886      ","2024-11-11 17:26:45","2024-11-11 17:43:15","700-BLK EVERGREEN RD","ROCKY MOUNT","NC","","SHOOTING / INJURY","I   ","SHOOTING / INJURY"
"2400095420","","4774      ","2024-11-11 17:24:31","2024-11-11 17:39:09","700-BLK EVERGREEN RD","ROCKY MOUNT","NC","","SHOOTING / INJURY","I   ","SHOOTING / INJURY"
"2400095420","","5555      ","2024-11-11 17:24:04","2024-11-11 17:43:03","700-BLK EVERGREEN RD","ROCKY MOUNT","NC","","SHOOTING / INJURY","I   ","SHOOTING / INJURY"
"2400095420","","6351      ","2024-11-11 17:26:55","2024-11-11 17:43:39","700-BLK EVERGREEN RD","ROCKY MOUNT","NC","","SHOOTING / INJURY","I   ","SHOOTING / INJURY"
"2400095420","","7854      ","2024-11-11 17:31:49","2024-11-11 17:37:55","700-BLK EVERGREEN RD","ROCKY MOUNT","NC","","SHOOTING / INJURY","I   ","SHOOTING / INJURY"
"2400095420","","7975      ","2024-11-11 17:24:01","2024-11-11 17:43:19","700-BLK EVERGREEN RD","ROCKY MOUNT","NC","","SHOOTING / INJURY","I   ","SHOOTING / INJURY"
"2400095420","","8420      ","2024-11-11 17:24:39","2024-11-11 17:26:26","700-BLK EVERGREEN RD","ROCKY MOUNT","NC","","SHOOTING / INJURY","I   ","SHOOTING / INJURY"
"2400095420","","8498      ","2024-11-11 17:26:55","2024-11-11 17:43:39","700-BLK EVERGREEN RD","ROCKY MOUNT","NC","","SHOOTING / INJURY","I   ","SHOOTING / INJURY"
"2400095420","","8535      ","2024-11-11 17:23:40","2024-11-11 17:47:39","700-BLK EVERGREEN RD","ROCKY MOUNT","NC","","SHOOTING / INJURY","I   ","SHOOTING / INJURY"
"2400095420","","6441      ","2024-11-11 17:23:40","2024-11-11 17:42:23","700-BLK EVERGREEN RD","ROCKY MOUNT","NC","","SHOOTING / INJURY","I   ","SHOOTING / INJURY"
"2400095420","","6913      ","2024-11-11 17:31:49","2024-11-11 17:37:55","700-BLK EVERGREEN RD","ROCKY MOUNT","NC","","SHOOTING / INJURY","I   ","SHOOTING / INJURY"
"2400095420","","6923      ","2024-11-11 17:24:18","2024-11-11 17:26:35","700-BLK EVERGREEN RD","ROCKY MOUNT","NC","","SHOOTING / INJURY","I   ","SHOOTING / INJURY"
"2400095420","","7170      ","2024-11-11 17:23:40","2024-11-11 17:47:39","700-BLK EVERGREEN RD","ROCKY MOUNT","NC","","SHOOTING / INJURY","I   ","SHOOTING / INJURY"
"2400095420","","7799      ","2024-11-11 17:24:17","2024-11-11 17:26:20","700-BLK EVERGREEN RD","ROCKY MOUNT","NC","","SHOOTING / INJURY","I   ","SHOOTING / INJURY"
"2400095420","","8128      ","2024-11-11 17:27:22","2024-11-11 17:39:25","700-BLK EVERGREEN RD","ROCKY MOUNT","NC","","SHOOTING / INJURY","I   ","SHOOTING / INJURY"
"2400095420","","8178      ","2024-11-11 17:28:01","2024-11-11 17:54:17","700-BLK EVERGREEN RD","ROCKY MOUNT","NC","","SHOOTING / INJURY","I   ","SHOOTING / INJURY"
"2400095420","","8259      ","2024-11-11 17:24:37","2024-11-11 17:50:45","700-BLK EVERGREEN RD","ROCKY MOUNT","NC","","SHOOTING / INJURY","I   ","SHOOTING / INJURY"
"2400095420","","8344      ","2024-11-11 17:23:43","2024-11-11 17:39:38","700-BLK EVERGREEN RD","ROCKY MOUNT","NC","","SHOOTING / INJURY","I   ","SHOOTING / INJURY"
"2400095421","","7799      ","2024-11-11 18:01:52","2024-11-11 18:16:41","2460 CURTIS ELLIS DR","ROCKY MOUNT","NC","","COURT PAPER SERVICE","M   ","COURT PAPER SERVICE"
"2400095421","","8344      ","2024-11-11 17:52:57","2024-11-11 18:02:13","2460 CURTIS ELLIS DR","ROCKY MOUNT","NC","","COURT PAPER SERVICE","M   ","COURT PAPER SERVICE"
"2400095422","24008486","3173      ","2024-11-11 17:26:35","2024-11-11 17:38:31","700-BLK EVERGREEN RD","ROCKY MOUNT","NC","","SHOOTING / INJURY","C   ","SHOOTING / INJURY"
"2400095423","","7799      ","2024-11-11 17:26:20","2024-11-11 17:58:16","2721 AMHERST RD","ROCKY MOUNT","NC","","ASSIST EMS","C   ","ASSIST EMS"
"2400095423","","8344      ","2024-11-11 17:25:59","2024-11-11 17:26:39","2721 AMHERST RD","ROCKY MOUNT","NC","","ASSIST EMS","C   ","ASSIST EMS"
"2400095424","","6923      ","2024-11-11 17:52:54","2024-11-11 18:01:05","1340 N WESLEYAN BLVD","ROCKY MOUNT","NC","","NOISE ORDINANCE","E   ","NOISE ORDINANCE"
"2400095425","","6923      ","2024-11-11 17:37:39","2024-11-11 17:39:55","588 N WESLEYAN BLVD/TARRYTOWN CTR","ROCKY MOUNT","NC","","SUSPICIOUS EVENT / PACKAGE","G   ","SUSPICIOUS EVENT / PACKAGE"
"2400095426","","7170      ","2024-11-11 17:53:22","2024-11-11 18:39:52","7188 SILVERLEAF RD","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","C   ","DOMESTIC DISTURBANCE"
"2400095426","","8535      ","2024-11-11 17:53:22","2024-11-11 18:39:52","7188 SILVERLEAF RD","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","C   ","DOMESTIC DISTURBANCE"
"2400095426","","0000      ","2024-11-11 18:11:43","2024-11-11 19:08:11","7188 SILVERLEAF RD","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","C   ","DOMESTIC DISTURBANCE"
"2400095426","","8420      ","2024-11-11 17:53:21","2024-11-11 18:39:35","7188 SILVERLEAF RD","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","C   ","DOMESTIC DISTURBANCE"
"2400095427","","6351      ","2024-11-11 17:56:36","2024-11-11 18:31:33","107 QUEENS CT","ROCKY MOUNT","NC","","VEHICLE STOLEN","C   ","VEHICLE STOLEN"
"2400095427","","8498      ","2024-11-11 17:56:36","2024-11-11 18:31:33","107 QUEENS CT","ROCKY MOUNT","NC","","VEHICLE STOLEN","C   ","VEHICLE STOLEN"
"2400095429","","6441      ","2024-11-11 18:02:04","2024-11-11 18:14:24","1350 W RALEIGH BLVD","ROCKY MOUNT","NC","","UNWANTED PARTY / TRESPASSING","C   ","UNWANTED PARTY / TRESPASSING"
"2400095429","","8259      ","2024-11-11 18:02:04","2024-11-11 18:14:16","1350 W RALEIGH BLVD","ROCKY MOUNT","NC","","UNWANTED PARTY / TRESPASSING","C   ","UNWANTED PARTY / TRESPASSING"
"2400095430","","7854      ","2024-11-11 18:16:19","2024-11-11 18:23:07","1333 N WESLEYAN BLVD","ROCKY MOUNT","NC","","TRAFFIC STOP","B   ","TRAFFIC STOP"
"2400095430","","6913      ","2024-11-11 18:16:19","2024-11-11 18:23:07","1333 N WESLEYAN BLVD","ROCKY MOUNT","NC","","TRAFFIC STOP","B   ","TRAFFIC STOP"
"2400095430","","6923      ","2024-11-11 18:17:14","2024-11-11 18:21:16","1333 N WESLEYAN BLVD","ROCKY MOUNT","NC","","TRAFFIC STOP","B   ","TRAFFIC STOP"
"2400095431","","6913      ","2024-11-11 18:26:27","2024-11-11 18:30:41","307 MOSLEY CT","ROCKY MOUNT","NC","","WANTED PERSON","E   ","WANTED PERSON"
"2400095431","","7854      ","2024-11-11 18:26:27","2024-11-11 18:30:41","307 MOSLEY CT","ROCKY MOUNT","NC","","WANTED PERSON","E   ","WANTED PERSON"
"2400095432","","7432      ","2024-11-11 18:31:05","2024-11-11 18:49:42","609 MYRTLE AVE","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","C   ","DOMESTIC DISTURBANCE"
"2400095432","","8259      ","2024-11-11 18:28:37","2024-11-11 18:31:02","609 MYRTLE AVE","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","C   ","DOMESTIC DISTURBANCE"
"2400095432","","8344      ","2024-11-11 18:28:37","2024-11-11 18:30:59","609 MYRTLE AVE","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","C   ","DOMESTIC DISTURBANCE"
"2400095432","","8408      ","2024-11-11 18:31:07","2024-11-11 18:43:13","609 MYRTLE AVE","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","C   ","DOMESTIC DISTURBANCE"
"2400095433","","8259      ","2024-11-11 18:32:44","2024-11-11 18:33:12","853 W RALEIGH BLVD","ROCKY MOUNT","NC","","LARCENY REPORT","CBC ","LARCENY REPORT"
"2400095434","","7854      ","2024-11-11 18:38:46","2024-11-11 18:48:46","1598 N WESLEYAN BLVD/MOSLEY DR","ROCKY MOUNT","NC","","TRAFFIC STOP","B   ","TRAFFIC STOP"
"2400095434","","6913      ","2024-11-11 18:38:46","2024-11-11 18:48:46","1598 N WESLEYAN BLVD/MOSLEY DR","ROCKY MOUNT","NC","","TRAFFIC STOP","B   ","TRAFFIC STOP"
"2400095436","","6913      ","2024-11-11 18:55:42","2024-11-11 19:03:11","1299 BENVENUE RD/TIFFANY BLVD","ROCKY MOUNT","NC","","TRAFFIC STOP","W   ","TRAFFIC STOP"
"2400095436","","7854      ","2024-11-11 18:55:42","2024-11-11 19:03:11","1299 BENVENUE RD/TIFFANY BLVD","ROCKY MOUNT","NC","","TRAFFIC STOP","W   ","TRAFFIC STOP"
"2400095437","","8090      ","2024-11-11 19:07:02","2024-11-11 19:33:48","916 BRANCH ST","ROCKY MOUNT","NC","","OFFENSES AGAINST FAMILY","C   ","OFFENSES AGAINST FAMILY"
"2400095438","","8307      ","2024-11-11 19:03:20","2024-11-11 19:23:22","2500-BLK N WESLEYAN BLVD","ROCKY MOUNT","NC","","DIRECTED PATROL","C   ","DIRECTED PATROL"
"2400095440","","8416      ","2024-11-11 19:13:37","2024-11-11 19:24:10","193 GATEWAY BLVD","ROCKY MOUNT","NC","","DIRECTED PATROL","C   ","DIRECTED PATROL"
"2400095441","","6242      ","2024-11-11 19:34:08","2024-11-11 19:47:54","627 E HIGHLAND AVE","ROCKY MOUNT","NC","","ANIMAL CASE","C   ","ANIMAL CASE"
"2400095441","","7491      ","2024-11-11 19:32:49","2024-11-11 19:48:23","627 E HIGHLAND AVE","ROCKY MOUNT","NC","","ANIMAL CASE","C   ","ANIMAL CASE"
"2400095442","","7468      ","2024-11-11 19:26:47","2024-11-11 19:54:42","108 PARRISH CT","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","D   ","DOMESTIC DISTURBANCE"
"2400095442","","7491      ","2024-11-11 19:21:03","2024-11-11 19:27:44","108 PARRISH CT","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","D   ","DOMESTIC DISTURBANCE"
"2400095442","","8130      ","2024-11-11 19:21:03","2024-11-11 19:50:56","108 PARRISH CT","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","D   ","DOMESTIC DISTURBANCE"
"2400095442","","8500      ","2024-11-11 19:26:47","2024-11-11 19:54:42","108 PARRISH CT","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","D   ","DOMESTIC DISTURBANCE"
"2400095443","","6913      ","2024-11-11 19:22:33","2024-11-11 19:34:29","724 DANA LN","ROCKY MOUNT","NC","","WARRANT SERVICE","E   ","WARRANT SERVICE"
"2400095443","","7854      ","2024-11-11 19:22:33","2024-11-11 19:34:29","724 DANA LN","ROCKY MOUNT","NC","","WARRANT SERVICE","E   ","WARRANT SERVICE"
"2400095444","","8284      ","2024-11-11 19:24:50","2024-11-11 19:31:11","418 W THOMAS ST","ROCKY MOUNT","NC","","TRAFFIC STOP","G   ","TRAFFIC STOP"
"2400095445","","8307      ","2024-11-11 19:26:05","2024-11-11 19:41:46","3000-BLK N CHURCH ST","ROCKY MOUNT","NC","","DIRECTED PATROL","C   ","DIRECTED PATROL"
"2400095447","","8307      ","2024-11-11 19:43:38","2024-11-11 20:01:59","2700-BLK OLD BATTLEBORO RD","ROCKY MOUNT","NC","","DIRECTED PATROL","C   ","DIRECTED PATROL"
"2400095449","","7819      ","2024-11-11 19:46:27","2024-11-11 19:59:08","458 W RALEIGH BLVD","ROCKY MOUNT","NC","","WARRANT SERVICE","E   ","WARRANT SERVICE"
"2400095449","","8497      ","2024-11-11 19:46:27","2024-11-11 19:59:08","458 W RALEIGH BLVD","ROCKY MOUNT","NC","","WARRANT SERVICE","E   ","WARRANT SERVICE"
"2400095452","","6242      ","2024-11-11 19:51:32","2024-11-11 20:36:55","1501 HILLSDALE DR","ROCKY MOUNT","NC","","DISORDERLIES / IN PROGRESS/ JO","C   ","DISORDERLIES / IN PROGRESS/ JO"
"2400095452","","7491      ","2024-11-11 19:51:34","2024-11-11 20:38:19","1501 HILLSDALE DR","ROCKY MOUNT","NC","","DISORDERLIES / IN PROGRESS/ JO","C   ","DISORDERLIES / IN PROGRESS/ JO"
"2400095453","","6242      ","2024-11-11 20:36:55","2024-11-11 20:40:12","341 MCDONALD ST","ROCKY MOUNT","NC","","DISORDERLIES / IN PROGRESS/ JO","C   ","DISORDERLIES / IN PROGRESS/ JO"
"2400095453","","8090      ","2024-11-11 19:57:57","2024-11-11 20:36:58","341 MCDONALD ST","ROCKY MOUNT","NC","","DISORDERLIES / IN PROGRESS/ JO","C   ","DISORDERLIES / IN PROGRESS/ JO"
"2400095453","","8272      ","2024-11-11 19:57:57","2024-11-11 20:45:00","341 MCDONALD ST","ROCKY MOUNT","NC","","DISORDERLIES / IN PROGRESS/ JO","C   ","DISORDERLIES / IN PROGRESS/ JO"
"2400095454","","7468      ","2024-11-11 19:56:51","2024-11-11 20:03:23","499 FALLS RD/N GRACE ST","ROCKY MOUNT","NC","","TRAFFIC STOP","G   ","TRAFFIC STOP"
"2400095454","","8500      ","2024-11-11 19:56:51","2024-11-11 20:03:23","499 FALLS RD/N GRACE ST","ROCKY MOUNT","NC","","TRAFFIC STOP","G   ","TRAFFIC STOP"
"2400095455","","8416      ","2024-11-11 20:03:24","2024-11-11 20:55:00","764 SUTTERS CREEK BLVD","ROCKY MOUNT","NC","","DIRECTED PATROL","C   ","DIRECTED PATROL"
"2400095457","","8307      ","2024-11-11 20:10:30","2024-11-11 20:56:09","1320 BENVENUE RD","ROCKY MOUNT","NC","","DIRECTED PATROL","C   ","DIRECTED PATROL"
"2400095458","","7854      ","2024-11-11 20:10:51","2024-11-11 20:23:07","1112 YORK ST","ROCKY MOUNT","NC","","WARRANT SERVICE","E   ","WARRANT SERVICE"
"2400095458","","6913      ","2024-11-11 20:10:51","2024-11-11 20:23:07","1112 YORK ST","ROCKY MOUNT","NC","","WARRANT SERVICE","E   ","WARRANT SERVICE"
"2400095460","","8284      ","2024-11-11 20:15:00","2024-11-11 20:18:53","701 S WESLEYAN BLVD","ROCKY MOUNT","NC","","MUTUAL AID REQUEST OUTSIDE CRM","H   ","MUTUAL AID REQUEST OUTSIDE CRM"
"2400095461","","6502      ","2024-11-11 20:17:37","2024-11-11 20:46:22","530 SUTTERS CREEK BLVD","ROCKY MOUNT","NC","","SUSPICIOUS EVENT / PACKAGE","H   ","SUSPICIOUS EVENT / PACKAGE"
"2400095461","","7470      ","2024-11-11 20:17:37","2024-11-11 20:46:22","530 SUTTERS CREEK BLVD","ROCKY MOUNT","NC","","SUSPICIOUS EVENT / PACKAGE","H   ","SUSPICIOUS EVENT / PACKAGE"
"2400095461","","8307      ","2024-11-11 20:21:21","2024-11-11 20:38:49","530 SUTTERS CREEK BLVD","ROCKY MOUNT","NC","","SUSPICIOUS EVENT / PACKAGE","H   ","SUSPICIOUS EVENT / PACKAGE"
"2400095461","","8416      ","2024-11-11 20:17:37","2024-11-11 20:45:43","530 SUTTERS CREEK BLVD","ROCKY MOUNT","NC","","SUSPICIOUS EVENT / PACKAGE","H   ","SUSPICIOUS EVENT / PACKAGE"
"2400095463","","7819      ","2024-11-11 20:43:11","2024-11-11 20:46:09","670 PAUL ST","ROCKY MOUNT","NC","","NOISE ORDINANCE","E   ","NOISE ORDINANCE"
"2400095463","","8497      ","2024-11-11 20:43:11","2024-11-11 20:46:09","670 PAUL ST","ROCKY MOUNT","NC","","NOISE ORDINANCE","E   ","NOISE ORDINANCE"
